"","Overall"
"X1492",5.30366974766537
"X1493",5.45975817715519
"X1494",5.63096285915513
"X1495",5.79829007025959
"X1496",5.96541293721219
"X1497",6.13121117020144
"X1498",6.28759504875009
"X1499",6.45144414722334
"X1500",6.60892038482331
"X1501",6.76032253215073
"X1502",6.93237321793637
"X1503",7.09109271842327
"X1504",7.24237518800845
"X1505",7.38968101938653
"X1506",7.52557466435104
"X1507",7.68143908592698
"X1508",7.81603686942487
"X1509",7.97764979250004
"X1510",8.14476898110909
"X1511",8.28638945829732
"X1512",8.425070613699
"X1513",8.57161630059118
"X1514",8.71655236252217
"X1515",8.88281596904045
"X1516",9.04159312919865
"X1517",9.20154911566436
"X1518",9.35218034410694
"X1519",9.49063317154692
"X1520",9.63778621362694
"X1521",9.80120491000501
"X1522",9.96504250959691
"X1523",10.1311717439802
"X1524",10.2748003703233
"X1525",10.4190492594979
"X1526",10.5588021158301
"X1527",10.7011763697406
"X1528",10.8403214862241
"X1529",10.9822167246801
"X1530",11.1292890369938
"X1531",11.2725883670732
"X1532",11.4018578829337
"X1533",11.5456668294601
"X1534",11.6982094412153
"X1535",11.8419964058445
"X1536",11.971598396444
"X1537",12.1132827239506
"X1538",12.2599624629631
"X1539",12.3798435780872
"X1540",12.5045630251657
"X1541",12.6461376627251
"X1542",12.779442662389
"X1543",12.9042019872196
"X1544",13.0283713888287
"X1545",13.1509554577836
"X1546",13.2839950137075
"X1547",13.4011614292091
"X1548",13.5239271145005
"X1549",13.6411198087093
"X1550",13.756980609394
"X1551",13.8776513018355
"X1552",13.9949404020272
"X1553",14.1317277158772
"X1554",14.2664766885994
"X1555",14.3871711519506
"X1556",14.5020236150139
"X1557",14.6373926036934
"X1558",14.7785224917339
"X1559",14.9086147102777
"X1560",15.038974165906
"X1561",15.1634988059962
"X1562",15.2766895918175
"X1563",15.4006722741139
"X1564",15.5267168079999
"X1565",15.6583977145235
"X1566",15.7630260698114
"X1567",15.8598406569702
"X1568",15.9889706178188
"X1569",16.1149784339295
"X1570",16.2299785012169
"X1571",16.3321590134562
"X1572",16.4402113889304
"X1573",16.5457107482092
"X1574",16.6654598334281
"X1575",16.7815631836193
"X1576",16.9066805342537
"X1577",16.9991138534159
"X1578",17.0819089856403
"X1579",17.1844890895278
"X1580",17.3022485217104
"X1581",17.4091936033931
"X1582",17.5264030172983
"X1583",17.6273884955166
"X1584",17.7334387895112
"X1585",17.8305755796835
"X1586",17.9374542020868
"X1587",18.0503774104677
"X1588",18.1598977755644
"X1589",18.2576813407426
"X1590",18.3670985506433
"X1591",18.4712292716342
"X1592",18.5763067307228
"X1593",18.6795626625102
"X1594",18.7787470816524
"X1595",18.8763993608006
"X1596",18.9850459613765
"X1597",19.0896022076584
"X1598",19.2030315092567
"X1599",19.2940836160267
"X1600",19.390227643065
"X1601",19.4797433585625
"X1602",19.5716142175545
"X1603",19.6591309330548
"X1604",19.7442074850805
"X1605",19.816837076456
"X1606",19.8897551262475
"X1607",19.9752280716596
"X1608",20.0651728895533
"X1609",20.1589587286765
"X1610",20.2522143919858
"X1611",20.339439164292
"X1612",20.4387797958669
"X1613",20.5305663054427
"X1614",20.6136028709204
"X1615",20.7146812537761
"X1616",20.8004043069723
"X1617",20.8920578336325
"X1618",20.9783566400709
"X1619",21.0547553867929
"X1620",21.1327358965102
"X1621",21.2034175285435
"X1622",21.290240804282
"X1623",21.3874418814801
"X1624",21.4686986601653
"X1625",21.5562732966803
"X1626",21.6254515667462
"X1627",21.6869371862266
"X1628",21.7732391349731
"X1629",21.8659269481816
"X1630",21.9582997437338
"X1631",22.0319247610895
"X1632",22.0945085689343
"X1633",22.1525031606127
"X1634",22.2103056114564
"X1635",22.2836296315736
"X1636",22.3600858443413
"X1637",22.4158407203784
"X1638",22.4639370550242
"X1639",22.503399570143
"X1640",22.5540157598949
"X1641",22.6110894365889
"X1642",22.6657398270741
"X1643",22.7025060453472
"X1644",22.750950724189
"X1645",22.7897218679843
"X1646",22.8306453367807
"X1647",22.8678033759121
"X1648",22.9122688222371
"X1649",22.947192835187
"X1650",22.9819979322158
"X1651",23.0142275228601
"X1652",23.0500974336478
"X1653",23.0678648917003
"X1654",23.0906406955622
"X1655",23.1227385206714
"X1656",23.1682201555294
"X1657",23.2117360046819
"X1658",23.2556201293842
"X1659",23.2901870895332
"X1660",23.3162806494235
"X1661",23.3523442016578
"X1662",23.3920567776258
"X1663",23.4426242235293
"X1664",23.4835241203472
"X1665",23.5126962875597
"X1666",23.5528112933797
"X1667",23.5979844356208
"X1668",23.6443244265116
"X1669",23.709674674555
"X1670",23.7572835582515
"X1671",23.803406846253
"X1672",23.8303060227311
"X1673",23.8679106476918
"X1674",23.9037626653313
"X1675",23.9416082965215
"X1676",23.973867349603
"X1677",24.0144686226585
"X1678",24.0437007882605
"X1679",24.0915574607094
"X1680",24.1334419164732
"X1681",24.1722468462695
"X1682",24.1994570615024
"X1683",24.2395144069021
"X1684",24.2639024932999
"X1685",24.2918450610325
"X1686",24.3157635178858
"X1687",24.3336404598058
"X1688",24.3443370475384
"X1689",24.3629624619733
"X1690",24.3968947428391
"X1691",24.4501064636911
"X1692",24.4886524204281
"X1693",24.524141896632
"X1694",24.5533286550031
"X1695",24.5851981621585
"X1696",24.6147789344768
"X1697",24.6447861804548
"X1698",24.6667373945809
"X1699",24.6746605565011
"X1700",24.6762949957319
"X1701",24.6930486705235
"X1702",24.7243020588152
"X1703",24.7542677703775
"X1704",24.777948728569
"X1705",24.8014718694371
"X1706",24.8226399395853
"X1707",24.8425834413827
"X1708",24.8610223168154
"X1709",24.8590112717076
"X1710",24.8438663341992
"X1711",24.8194084656148
"X1712",24.7965062709211
"X1713",24.7776445278339
"X1714",24.7658311043257
"X1715",24.7511990007767
"X1716",24.7302346029868
"X1717",24.7141826929514
"X1718",24.7060853117841
"X1719",24.6970292154433
"X1720",24.6894994977127
"X1721",24.6754772370012
"X1722",24.6578656121835
"X1723",24.6386207653915
"X1724",24.623855546453
"X1725",24.6170808735597
"X1726",24.6056533124862
"X1727",24.5986278452817
"X1728",24.5946884160874
"X1729",24.5883008944943
"X1730",24.5948772822704
"X1731",24.6056088183881
"X1732",24.6249475851786
"X1733",24.6467762335123
"X1734",24.671688939929
"X1735",24.704481533934
"X1736",24.7317704640697
"X1737",24.7794128710504
"X1738",24.8378099291093
"X1739",24.8918621339101
"X1740",24.9452025487087
"X1741",24.9920173819269
"X1742",25.0375079962936
"X1743",25.0781511776124
"X1744",25.1165858740075
"X1745",25.1596637078909
"X1746",25.1853721265567
"X1747",25.2021626796761
"X1748",25.2122404544419
"X1749",25.224573917195
"X1750",25.2475163092195
"X1751",25.2640602267126
"X1752",25.2807967540796
"X1753",25.2929394809837
"X1754",25.3051855390286
"X1755",25.3167463090896
"X1756",25.329733508735
"X1757",25.3483292211179
"X1758",25.3661695850922
"X1759",25.3723809465913
"X1760",25.3800674633062
"X1761",25.3992231192171
"X1762",25.4254992771543
"X1763",25.4527226284984
"X1764",25.4754425116845
"X1765",25.4992740733753
"X1766",25.5226030690511
"X1767",25.5473153879882
"X1768",25.5704732458698
"X1769",25.6154004304481
"X1770",25.6539689805457
"X1771",25.6881963376884
"X1772",25.7260956120022
"X1773",25.763813507363
"X1774",25.8057974177007
"X1775",25.8471399666783
"X1776",25.8928058287825
"X1777",25.9469198774211
"X1778",25.9892110333219
"X1779",26.0353547072729
"X1780",26.0958899029167
"X1781",26.1579419668805
"X1782",26.2268352493354
"X1783",26.2915707452654
"X1784",26.3583523431667
"X1785",26.4154605490721
"X1786",26.4684830318727
"X1787",26.5198149730379
"X1788",26.5858603261705
"X1789",26.6393748866039
"X1790",26.7004005958003
"X1791",26.7668924314147
"X1792",26.8348921824103
"X1793",26.9145200789008
"X1794",27.0080679821233
"X1795",27.0959193410564
"X1796",27.1778651415326
"X1797",27.173058428641
"X1798",27.1883131893901
"X1799",27.1958851126071
"X1800",27.211175409687
"X1801",27.2153593237149
"X1802",27.2074312707579
"X1803",27.2054156446814
"X1804",27.2200583605696
"X1805",27.2405413502445
"X1806",27.3305784539647
"X1807",27.4289385185739
"X1808",27.5284882656715
"X1809",27.6250926980514
"X1810",27.7434688142978
"X1811",27.8770232178513
"X1812",27.9978343547549
"X1813",28.1060495460195
"X1814",28.2257556025402
"X1815",28.3493881156266
"X1816",28.4548407077937
"X1817",28.5806095641554
"X1818",28.6987394019876
"X1819",28.8037457147785
"X1820",28.8967604314429
"X1821",28.9918015557668
"X1822",29.1033277428491
"X1823",29.2118555001458
"X1824",29.3080875266014
"X1825",29.3945024935661
"X1826",29.4605862814536
"X1827",29.5290459313484
"X1828",29.5973972121647
"X1829",29.6695391674743
"X1830",29.7411832815855
"X1831",29.800367000524
"X1832",29.8589381150998
"X1833",29.9279350745103
"X1834",29.998986621932
"X1835",30.0579393489474
"X1836",30.1047597701146
"X1837",30.1407323647084
"X1838",30.1595072984207
"X1839",30.1714376095876
"X1840",30.1739199517269
"X1841",30.1649123689914
"X1842",30.1441796021525
"X1843",30.1113593681469
"X1844",30.0718895083237
"X1845",30.0251364116666
"X1846",29.977937340155
"X1847",29.9192369978357
"X1848",29.8414496817871
"X1849",29.7500142828819
"X1850",29.6589166445589
"X1851",29.5712807298968
"X1852",29.4732633204292
"X1853",29.3711388263942
"X1854",29.2737000339382
"X1855",29.1748126836045
"X1856",29.0896839074817
"X1857",29.0047149530957
"X1858",28.9360103736241
"X1859",28.8495001948708
"X1860",28.7671929556295
"X1861",28.7004978766315
"X1862",28.6402457554508
"X1863",28.574337078397
"X1864",28.5205887407284
"X1865",28.4599569986609
"X1866",28.4007865797409
"X1867",28.3025770325571
"X1868",28.203678498052
"X1869",28.057229471269
"X1870",27.8833194410081
"X1871",27.6614675510284
"X1872",27.3978771356696
"X1873",27.084130908711
"X1874",26.7028357862873
"X1875",26.259803979944
"X1876",25.7763901138646
"X1877",25.2300768106761
"X1878",24.6418755000485
"X1879",23.9805625489316
"X1880",23.2766819472217
"X1881",22.5047209832545
"X1882",21.6614839290832
"X1883",21.3523130721706
"X1884",21.8492436779396
"X1885",22.3401854709029
"X1886",22.8211051137832
"X1887",23.2975886625104
"X1888",23.7640694674921
"X1889",24.2163036085712
"X1890",24.6614110806968
"X1891",25.0896711549004
"X1892",25.5060091523138
"X1893",25.9038808102646
"X1894",26.2837261588408
"X1895",26.6457739595823
"X1896",26.9899382645517
"X1897",27.3116194501725
"X1898",27.6165097469845
"X1899",27.8968685157976
"X1900",28.1597710805208
"X1901",28.4036479835374
"X1902",28.6212792029661
"X1903",28.8180666768168
"X1904",28.9922718002325
"X1905",29.1468355965014
"X1906",29.2740055076163
"X1907",29.3762594787539
"X1908",29.4549994279292
"X1909",29.508319391425
"X1910",29.5362443570051
"X1911",29.5509955058904
"X1912",29.5453543051636
"X1913",29.5194269605003
"X1914",29.4732745450418
"X1915",29.4173049502831
"X1916",29.3478284653925
"X1917",29.2701781855967
"X1918",29.1795552861511
"X1919",29.0841240842403
"X1920",28.9835059600972
"X1921",28.8802259992425
"X1922",28.7778631633184
"X1923",28.6747237182964
"X1924",28.5709991172393
"X1925",28.4722866837654
"X1926",28.3772025732351
"X1927",28.2899584177462
"X1928",28.2004807101253
"X1929",28.1185440934231
"X1930",28.0382248673864
"X1931",27.9664707491487
"X1932",27.9010180178118
"X1933",27.8428677072272
"X1934",27.7886668010222
"X1935",27.741416817419
"X1936",27.6949682971224
"X1937",27.6609351712125
"X1938",27.6279339813197
"X1939",27.6015420434813
"X1940",27.5816337230773
"X1941",27.5646955907698
"X1942",27.5532240546986
"X1943",27.5463059146629
"X1944",27.5380213932557
"X1945",27.536787345789
"X1946",27.5385342826378
"X1947",27.5441005481844
"X1948",27.5501545231209
"X1949",27.5611350395527
"X1950",27.5711028490019
"X1951",27.5846867412977
"X1952",27.5960307876218
"X1953",27.6086246471451
"X1954",27.6246478053266
"X1955",27.6404412510163
"X1956",27.6511175542395
"X1957",27.6668692435186
"X1958",27.6777817646836
"X1959",27.6915430959309
"X1960",27.7066681737139
"X1961",27.725166458782
"X1962",27.7426954328738
"X1963",27.7589291745743
"X1964",27.7719219399663
"X1965",27.791022284527
"X1966",27.8043913774776
"X1967",27.8149628971435
"X1968",27.8237430563688
"X1969",27.8299848764186
"X1970",27.8328169126502
"X1971",27.8336799744826
"X1972",27.8358633050413
"X1973",27.8396778433578
"X1974",27.8345178642205
"X1975",27.8316927794027
"X1976",27.8282874471171
"X1977",27.8279725435933
"X1978",27.8256629808784
"X1979",27.819404648609
"X1980",27.815134258211
"X1981",27.8026510017792
"X1982",27.792985178153
"X1983",27.7821560135403
"X1984",27.7745069711085
"X1985",27.7658644398615
"X1986",27.7537215455589
"X1987",27.7417313295272
"X1988",27.7316869840635
"X1989",27.7206163737056
"X1990",27.7103588746289
"X1991",27.6973087375724
"X1992",27.6904939117886
"X1993",27.6736504833146
"X1994",27.6562328385177
"X1995",27.6369275212577
"X1996",27.6191863984692
"X1997",27.5968486629291
"X1998",27.5786900856655
"X1999",27.55625217975
"X2000",27.5343100878959
"X2001",27.5033973920393
"X2002",27.4747572541085
"X2003",27.4446526615884
"X2004",27.4204690539346
"X2005",27.3835609953172
"X2006",27.3529996143422
"X2007",27.3115593921522
"X2008",27.2715141935046
"X2009",27.2265950658204
"X2010",27.1860094645862
"X2011",27.1422597025881
"X2012",27.0994009124004
"X2013",27.0485848822142
"X2014",27.0043756872635
"X2015",26.9523433989113
"X2016",26.9014257293755
"X2017",26.8459849969034
"X2018",26.7946400899494
"X2019",26.7392251667011
"X2020",26.6856048810007
"X2021",26.6272288503016
"X2022",26.5684965848373
"X2023",26.5103827736882
"X2024",26.4497850498572
"X2025",26.3902775864427
"X2026",26.3363608583596
"X2027",26.2718110381794
"X2028",26.2129850459279
"X2029",26.1503561923685
"X2030",26.0897365434358
"X2031",26.0241884410865
"X2032",25.9554109863946
"X2033",25.8852351450899
"X2034",25.8132230066308
"X2035",25.7443925614958
"X2036",25.6813665211409
"X2037",25.6104186184824
"X2038",25.5438809566527
"X2039",25.4758963240717
"X2040",25.4119120053859
"X2041",25.3471783639197
"X2042",25.2881085438482
"X2043",25.2276970651109
"X2044",25.1678674590654
"X2045",25.1058275794664
"X2046",25.0438121402654
"X2047",24.9820173849853
"X2048",24.923558437231
"X2049",24.8640209202319
"X2050",24.8118621081464
"X2051",24.758208146214
"X2052",24.711087792286
"X2053",24.6583234282243
"X2054",24.6085360206678
"X2055",24.564364854672
"X2056",24.5223491465972
"X2057",24.4819269798141
"X2058",24.4462781547861
"X2059",24.4104070638844
"X2060",24.3766375675569
"X2061",24.3441603301229
"X2062",24.3169915347107
"X2063",24.2890412559548
"X2064",24.2652318355946
"X2065",24.2407668022298
"X2066",24.2205512222201
"X2067",24.2000076597201
"X2068",24.1781282008581
"X2069",24.1613164768704
"X2070",24.1425138890275
"X2071",24.1251833692301
"X2072",24.1124304280839
"X2073",24.0958392205207
"X2074",24.0861618754284
"X2075",24.0718070565034
"X2076",24.0581909318354
"X2077",24.0425973186108
"X2078",24.0316604019236
"X2079",24.0235774064334
"X2080",24.0159483988447
"X2081",24.0066362350526
"X2082",24.0035644360134
"X2083",23.9949950946531
"X2084",23.9906758073928
"X2085",23.9861345110803
"X2086",23.9850581043359
"X2087",23.9800950946562
"X2088",23.9746149114912
"X2089",23.9716770529775
"X2090",23.9706459097097
"X2091",23.9669490680834
"X2092",23.9671403728282
"X2093",23.9629631512627
"X2094",23.965767200755
"X2095",23.9691496757917
"X2096",23.9739847820712
"X2097",23.9825391359311
"X2098",23.9891953428444
"X2099",23.9968378732233
"X2100",24.0080764186277
"X2101",24.0181930010756
"X2102",24.0360177965133
"X2103",24.0559784281032
"X2104",24.0760232417946
"X2105",24.0961965579285
"X2106",24.1154579424084
"X2107",24.1415669691167
"X2108",24.1643003423029
"X2109",24.1881260014345
"X2110",24.2130856594256
"X2111",24.2343041612264
"X2112",24.2547338416739
"X2113",24.2751195433963
"X2114",24.2953881081563
"X2115",24.3169779399855
"X2116",24.3317034621025
"X2117",24.3503642612793
"X2118",24.368276301209
"X2119",24.3859009171686
"X2120",24.404615292122
"X2121",24.4204150786834
"X2122",24.4393535002964
"X2123",24.4578993845371
"X2124",24.4768462050941
"X2125",24.4990097790856
"X2126",24.5223631147063
"X2127",24.5478657187325
"X2128",24.5752720306095
"X2129",24.6037892455047
"X2130",24.6399389913488
"X2131",24.6766306023626
"X2132",24.7185229361537
"X2133",24.7642893202256
"X2134",24.8124996445229
"X2135",24.8680889572947
"X2136",24.9244810398243
"X2137",24.9878721408167
"X2138",25.0589667574692
"X2139",25.1350780404502
"X2140",25.2189778834808
"X2141",25.3110715886282
"X2142",25.4108696243157
"X2143",25.514942184186
"X2144",25.6286386289555
"X2145",25.7500649693039
"X2146",25.8789466291587
"X2147",26.0119347976303
"X2148",26.1477907068008
"X2149",26.2856195359563
"X2150",26.4252390605769
"X2151",26.9596704234759
"X2152",27.6288257577255
"X2153",28.3150849898864
"X2154",28.9780622855253
"X2155",29.6398805897835
"X2156",30.2846509616944
"X2157",30.9134633912238
"X2158",31.5345536610594
"X2159",32.1495458564423
"X2160",32.7397513398349
"X2161",33.3061124292537
"X2162",33.8248011642695
"X2163",34.3377625281157
"X2164",34.8390116737922
"X2165",35.3331908157895
"X2166",35.8243660038873
"X2167",36.3018319071124
"X2168",36.7410440732412
"X2169",37.1718913345142
"X2170",37.5958776438992
"X2171",38.0240301619036
"X2172",38.4309326580841
"X2173",38.8438488844903
"X2174",39.2437479515457
"X2175",39.6126281017506
"X2176",39.9529497822366
"X2177",40.3033563944394
"X2178",40.620131895196
"X2179",40.9314087544547
"X2180",41.2217886484194
"X2181",41.4895251305862
"X2182",41.7187981267883
"X2183",41.9137464741102
"X2184",42.0981749557411
"X2185",42.2896169746596
"X2186",42.4644803531436
"X2187",42.6668365633609
"X2188",42.8472305012114
"X2189",43.0546959939323
"X2190",43.295798682534
"X2191",43.555552747299
"X2192",43.8721275866894
"X2193",44.2533023545107
"X2194",44.6847082392361
"X2195",45.1878333854851
"X2196",45.7534808122173
"X2197",46.3959726308716
"X2198",47.0949100740393
"X2199",47.8338027763903
"X2200",48.6171450799604
"X2201",49.3991786345359
"X2202",50.1306024778736
"X2203",50.7874921904994
"X2204",51.3130075574097
"X2205",51.700184180487
"X2206",51.8995129781054
"X2207",51.8718041495161
"X2208",51.6200161052763
"X2209",51.1303370795314
"X2210",50.4002150574646
"X2211",49.4782197994316
"X2212",48.3565863313072
"X2213",47.1117039310099
"X2214",45.7262740991933
"X2215",44.2688830631589
"X2216",42.7819424685811
"X2217",41.2878217767029
"X2218",39.823725046741
"X2219",38.4246656197936
"X2220",37.0907108851821
"X2221",35.8474552119036
"X2222",34.6865253542569
"X2223",33.6301381944923
"X2224",32.6602737330868
"X2225",31.7732297067007
"X2226",30.9911037862501
"X2227",30.2792749786644
"X2228",30.1818939182948
"X2229",30.1280325242489
"X2230",30.0798891980192
"X2231",30.0369764347553
"X2232",30.0017036537856
"X2233",29.9655089203404
"X2234",29.9304629062158
"X2235",29.8957755632294
"X2236",29.8620999164138
"X2237",29.8338242256665
"X2238",29.7994355774957
"X2239",29.7687711470047
"X2240",29.7349006677579
"X2241",29.6957235840563
"X2242",29.656134534831
"X2243",29.6152791187044
"X2244",29.5728310869813
"X2245",29.5237531092755
"X2246",29.4707151146665
"X2247",29.4244353334454
"X2248",29.3685694164123
"X2249",29.3127010632621
"X2250",29.2546870539246
"X2251",29.1961511819483
"X2252",29.1425755431017
"X2253",29.0848031410202
"X2254",29.0320525756756
"X2255",28.9826885407454
"X2256",28.9312258387643
"X2257",28.882452467045
"X2258",28.8366951205856
"X2259",28.796962959693
"X2260",28.7581830280001
"X2261",28.723089768565
"X2262",28.6971165859815
"X2263",28.6711911530097
"X2264",28.6488410069585
"X2265",28.6269842895474
"X2266",28.6135699376407
"X2267",28.6011597688636
"X2268",28.5948420889071
"X2269",28.5931470244154
"X2270",28.5918813429336
"X2271",28.5934927125121
"X2272",28.5997521919121
"X2273",28.6069566696052
"X2274",28.6156908448287
"X2275",28.6257589292076
"X2276",28.6397412678364
"X2277",28.6583945872519
"X2278",28.6770902675806
"X2279",28.7039323502138
"X2280",28.7289519314848
"X2281",28.7569200285281
"X2282",28.7948904213176
"X2283",28.8374114286454
"X2284",28.8813697755431
"X2285",28.9283434001252
"X2286",28.9703621900158
"X2287",29.0129906433816
"X2288",29.0541277585757
"X2289",29.0987570084057
"X2290",29.1398988989648
"X2291",29.1737866579089
"X2292",29.2076207578539
"X2293",29.2410306809647
"X2294",29.2773841156449
"X2295",29.3172277302456
"X2296",29.3595856504481
"X2297",29.4000746056774
"X2298",29.4375793203957
"X2299",29.4787769623725
"X2300",29.5256480619533
"X2301",29.5806310253108
"X2302",29.6396321817275
"X2303",29.6994013675819
"X2304",29.7621362715623
"X2305",29.8236319105503
"X2306",29.8852200040671
"X2307",29.9604891127126
"X2308",30.0402809337693
"X2309",30.1251241885471
"X2310",30.2084113113
"X2311",30.2974584270365
"X2312",30.3856250536625
"X2313",30.4748232049561
"X2314",30.5741952864706
"X2315",30.6830957162335
"X2316",30.7886328342996
"X2317",30.8942393518127
"X2318",30.9938487556969
"X2319",31.093119651423
"X2320",31.1900628961729
"X2321",31.2951675689027
"X2322",31.4011697788313
"X2323",31.5033867961873
"X2324",31.5971636246059
"X2325",31.6834352086211
"X2326",31.7707098671193
"X2327",31.8590226698085
"X2328",31.9468436997429
"X2329",32.0357633559447
"X2330",32.1197349388019
"X2331",32.1939150354708
"X2332",32.2669573643484
"X2333",32.3381047046817
"X2334",32.4138287859795
"X2335",32.4898156469276
"X2336",32.5663955068301
"X2337",32.6397509524057
"X2338",32.7073489722531
"X2339",32.7737032940315
"X2340",32.8432406174496
"X2341",32.9162518822531
"X2342",32.9921885501242
"X2343",33.0627167696086
"X2344",33.130192643634
"X2345",33.1930119079152
"X2346",33.2576871909
"X2347",33.3247849271434
"X2348",33.3947739065093
"X2349",33.467373794699
"X2350",33.533695314769
"X2351",33.6050222140364
"X2352",33.6794159891567
"X2353",33.7512794661472
"X2354",33.8257255982763
"X2355",33.8975868202228
"X2356",33.9717858378373
"X2357",34.0359355324799
"X2358",34.0975802759209
"X2359",34.1596811477071
"X2360",34.2139209602233
"X2361",34.2641674678057
"X2362",34.3180810685008
"X2363",34.3660856501721
"X2364",34.4170717400669
"X2365",34.4656207686517
"X2366",34.5188174296956
"X2367",34.5684337654122
"X2368",34.6135807712261
"X2369",34.6547915829354
"X2370",34.695423245202
"X2371",34.7330769076965
"X2372",34.775979070955
"X2373",34.8197936289066
"X2374",34.8589975592973
"X2375",34.8890089997773
"X2376",34.9227244515192
"X2377",34.9584930356448
"X2378",34.9928613913921
"X2379",35.0226331800712
"X2380",35.0515884200573
"X2381",35.0722453539784
"X2382",35.089165907005
"X2383",35.1071660578978
"X2384",35.1245391568346
"X2385",35.1460682247152
"X2386",35.1724096260103
"X2387",35.1981864246071
"X2388",35.235298985131
"X2389",35.2653259674726
"X2390",35.2910884707262
"X2391",35.3094653301369
"X2392",35.3309642992041
"X2393",35.3544477800234
"X2394",35.3683621211351
"X2395",35.3824734688234
"X2396",35.4069903902388
"X2397",35.4188883283546
"X2398",35.4335297554125
"X2399",35.4509796709899
"X2400",35.465751296361
"X2401",35.4780563491998
"X2402",35.4967574232031
"X2403",35.5151354144788
"X2404",35.5272105279877
"X2405",35.5257157886706
"X2406",35.5226940400702
"X2407",35.5228708877705
"X2408",35.524239066793
"X2409",35.5245217562351
"X2410",35.5190693093521
"X2411",35.5070123627947
"X2412",35.4936914282152
"X2413",35.4757890213769
"X2414",35.4557175802959
"X2415",35.438535120726
"X2416",35.4228349416189
"X2417",35.4046189931541
"X2418",35.4006727083312
"X2419",35.3922830074463
"X2420",35.376391433456
"X2421",35.3630914567334
"X2422",35.3485838874899
"X2423",35.3409516445538
"X2424",35.3303779436261
"X2425",35.3180217228275
"X2426",35.3102692807253
"X2427",35.2919810500237
"X2428",35.2804366426324
"X2429",35.2770216530597
"X2430",35.2627011782393
"X2431",35.2403148118988
"X2432",35.2074994343389
"X2433",35.1752868052768
"X2434",35.129604413209
"X2435",35.096468138161
"X2436",35.0789898025455
"X2437",35.0563974272357
"X2438",35.0416161076894
"X2439",35.0253687363102
"X2440",34.9992289740172
"X2441",34.983031419392
"X2442",34.9702512392932
"X2443",34.9672976243155
"X2444",34.9512533766609
"X2445",34.9118843037327
"X2446",34.8768360471498
"X2447",34.8362195421698
"X2448",34.7941357517442
"X2449",34.7683008813191
"X2450",34.7429276400624
"X2451",34.7075905148155
"X2452",34.6787544087901
"X2453",34.6498136031726
"X2454",34.6169310429328
"X2455",34.5738455637857
"X2456",34.5099061935718
"X2457",34.4584597841912
"X2458",34.4041848457552
"X2459",34.3493479835189
"X2460",34.3125493760417
"X2461",34.2663964187606
"X2462",34.2207928480553
"X2463",34.1975698750575
"X2464",34.1758921077132
"X2465",34.1673683619941
"X2466",34.156516261423
"X2467",34.1393155925657
"X2468",34.1288165970738
"X2469",34.1190807510426
"X2470",34.1112199630117
"X2471",34.0965291066378
"X2472",34.0578359196634
"X2473",34.0160257877519
"X2474",33.9773221816874
"X2475",33.9512650882947
"X2476",33.9399738510022
"X2477",33.9231575160776
"X2478",33.9004506868369
"X2479",33.8825989116886
"X2480",33.8694014143709
"X2481",33.8708158691046
"X2482",33.8825866584807
"X2483",33.867193075996
"X2484",33.8382118595574
"X2485",33.8208554281006
"X2486",33.8072530741374
"X2487",33.7821649223728
"X2488",33.7597434800319
"X2489",33.7415387520493
"X2490",33.717778398277
"X2491",33.7011410532032
"X2492",33.7040582086631
"X2493",33.7083570954399
"X2494",33.7123659325326
"X2495",33.7053766192458
"X2496",33.7008360978624
