"","Overall"
"X576",44.367408661958
"X577",44.1218306514663
"X578",43.8072849904292
"X579",43.5789901585422
"X580",43.2599694639334
"X581",42.7820555039271
"X582",42.5354168848072
"X583",42.2646194887077
"X584",41.905304883376
"X585",41.6823244689749
"X586",41.3792334496496
"X587",40.9157889978674
"X588",40.7897049325522
"X589",40.4448236469024
"X590",40.0012102838063
"X591",39.4467497730599
"X592",38.3870885653212
"X593",37.5286658342318
"X594",36.5315742893058
"X595",35.4501086866071
"X596",34.3104477293785
"X597",33.2613572037452
"X598",32.0414902182399
"X599",30.8946807673563
"X600",30.1294495953912
"X601",29.1585976046389
"X602",28.5780909573634
"X603",27.3743780172173
"X604",26.4296481506416
"X605",25.2779362446416
"X606",24.3674210572873
"X607",23.2798413399093
"X608",22.4518300940198
"X609",21.510510516826
"X610",20.3309328611455
"X611",19.3879536349061
"X612",18.3470362042796
"X613",17.5962561090783
"X614",16.4235976717166
"X615",15.5095402725035
"X616",14.4589597664704
"X617",13.6181332503043
"X618",12.9817042891445
"X619",12.544624903777
"X620",12.4010491469389
"X621",12.3582278388077
"X622",12.229327883978
"X623",12.3741956288582
"X624",12.4260749937589
"X625",12.9017114716822
"X626",13.2386860044401
"X627",13.7797596231565
"X628",14.34189029712
"X629",14.7052085695427
"X630",15.2082583885906
"X631",18.1707506788398
"X632",20.9623231828528
"X633",23.4980267203969
"X634",26.0107819394115
"X635",27.6428635692493
"X636",29.6245231288596
"X637",30.591637855367
"X638",31.5400228721042
"X639",31.8580460219391
"X640",31.7845273084222
"X641",31.9182214862229
"X642",31.4094734045968
"X643",29.9070255552949
"X644",28.9049602166502
"X645",28.0072522585995
"X646",27.2155726355185
"X647",27.180242768167
"X648",27.2396302255183
"X649",27.2150403444812
"X650",27.1060788472024
"X651",26.8717127816258
"X652",26.9206436304689
"X653",27.2663254558237
"X654",26.828618716934
"X655",26.5440855697623
"X656",26.2300815027663
"X657",26.2350172164501
"X658",25.9891820616386
"X659",26.1279725018759
"X660",26.6420233862389
"X661",27.2333497124131
"X662",27.1349122715437
"X663",26.4117502763667
"X664",25.5754296653097
"X665",25.0290479378066
"X666",24.8884661606041
"X667",25.4281815315292
"X668",25.8601534797657
"X669",25.4168383416211
"X670",25.2987580628061
"X671",25.022759632015
"X672",25.1656028186892
"X673",25.1733549893291
"X674",24.9757994894269
"X675",24.3515692212115
"X676",24.0679684792827
"X677",24.1950132285717
"X678",24.7182001517081
"X679",24.9728456627496
"X680",24.689317959579
"X681",24.873953777576
"X682",24.7022481363114
"X683",24.3505195282186
"X684",23.5750293427756
"X685",23.16942111862
"X686",23.0504197821542
"X687",23.1721090802386
"X688",23.70323276245
"X689",24.1030463831017
"X690",23.9830042548566
"X691",23.6125979182144
"X692",23.4527521091651
"X693",23.7878481216318
"X694",23.9718054187474
"X695",23.3834757464198
"X696",22.6477956254848
"X697",22.4360012711195
"X698",22.4304367116084
"X699",22.7349953753157
"X700",22.5315674569807
"X701",22.7462527532783
"X702",22.6848979492396
"X703",22.4654874146139
"X704",22.5829846313828
"X705",22.9462700056801
"X706",23.3241361132697
"X707",22.934916275795
"X708",22.7896433192065
"X709",22.7907304511199
"X710",23.0193966498845
"X711",22.1950019654777
"X712",22.7937327855209
"X713",23.1885184059352
"X714",23.2566942820038
"X715",24.0185276584813
"X716",23.9121272003016
"X717",24.7211192846085
"X718",24.7823049739539
"X719",24.9673756503816
"X720",24.8805516779444
"X721",25.2407768193069
"X722",24.6352059573047
"X723",24.7482423080867
"X724",25.1962648405754
"X725",25.4017229198152
"X726",26.1960004618182
"X727",26.204770786315
"X728",26.7216957817688
"X729",26.9608677643553
"X730",27.7410854161265
"X731",28.147750201375
"X732",28.9005835052022
"X733",28.9406796185045
"X734",29.026772093425
"X735",29.4830684191225
"X736",29.8722884030656
"X737",29.9674198181588
"X738",30.0112509445476
"X739",30.6426286993784
"X740",31.2137476554278
"X741",32.284760828373
"X742",32.9057015513252
"X743",33.6366188422649
"X744",34.1568584575157
"X745",34.8141493326789
"X746",35.2006125894995
"X747",35.6891217913867
"X748",35.8696160691469
"X749",36.1658012896344
"X750",36.8473277961625
"X751",36.9507555901633
"X752",37.7955693414988
"X753",38.0671370013625
"X754",38.6759479243628
"X755",38.9059498919489
"X756",39.2966519826008
"X757",39.6629481995409
"X758",39.9084896965587
"X759",40.2214187044438
"X760",40.5583618031394
"X761",40.975752124752
"X762",40.9693392978153
"X763",41.508347094591
"X764",42.0204751187688
"X765",42.4916995529925
"X766",42.5562322868333
"X767",42.4296800578425
"X768",42.7808129089839
"X769",43.0245304290256
"X770",43.0885150424171
"X771",43.2417151477327
"X772",42.9849215145585
"X773",43.2561127397925
"X774",43.5115576526571
"X775",43.7580688680315
"X776",43.8247239128236
"X777",43.6209768155396
"X778",43.7290545618633
"X779",43.7428599373601
"X780",44.1143059968967
"X781",44.1869635769701
"X782",44.5545895921928
"X783",44.8486609340728
"X784",45.1487301713849
"X785",45.0787129157137
"X786",44.7224230404339
"X787",44.9234295574745
"X788",44.8977052409301
"X789",44.8595580011323
"X790",44.7057341968973
"X791",44.8757169535253
"X792",44.9581144091594
"X793",44.6417741611909
"X794",45.2230906151479
"X795",45.3584122778113
"X796",45.2891768639309
"X797",45.0436410760963
"X798",45.0470235172894
"X799",44.7764128721384
"X800",44.5445496104815
"X801",44.8568078876238
"X802",44.7675241408684
"X803",44.770666930305
"X804",44.5031031005093
"X805",44.420537352336
"X806",43.94317392537
"X807",43.9664206258558
"X808",43.7967517708458
"X809",43.4825425407625
"X810",42.9303888824757
"X811",42.8078206116204
"X812",43.3116526232677
"X813",42.9137153301319
"X814",42.9367951788801
"X815",43.5347849611618
"X816",43.7499508326081
"X817",43.7589252714159
"X818",43.6036539745139
"X819",42.9865605201654
"X820",42.6604941627445
"X821",42.9749258099584
"X822",43.0693548966891
"X823",42.6769848774692
"X824",41.7535575398927
"X825",41.1240353735277
"X826",40.9688898063383
"X827",40.4172046290919
"X828",40.3805212596701
"X829",39.8734233547085
"X830",39.2000806279985
"X831",39.055236844489
"X832",39.4407426062311
"X833",39.7989038296416
"X834",39.8134371914193
"X835",39.3680046288485
"X836",39.3278371050012
"X837",38.6974025801544
"X838",37.7896244467651
"X839",37.18267097274
"X840",36.6811813824517
"X841",36.3587291206093
"X842",36.5398742633407
"X843",36.3024979755387
"X844",36.2853574800803
"X845",36.1434458642181
"X846",35.6734291750799
"X847",35.9942510163901
"X848",35.7195305346022
"X849",35.3581806377015
"X850",34.8012237791667
"X851",34.1951912740951
"X852",33.8094321858148
"X853",33.1559741450461
"X854",32.3265609708857
"X855",31.9651915873838
"X856",31.8228997564265
"X857",31.6136791211654
"X858",31.4051983217279
"X859",31.3047087068129
"X860",31.5192991191215
"X861",31.640648984077
"X862",30.9586174647352
"X863",30.7183116019489
"X864",29.3634406809183
"X865",28.7502554197793
"X866",28.5829089618531
"X867",28.8637837860003
"X868",28.9001443259668
"X869",28.3666991814469
"X870",28.1660806561503
"X871",28.9207734907766
"X872",29.7208499522481
"X873",29.4245895263492
"X874",28.815653862357
"X875",28.3319451374434
"X876",28.6420137907603
"X877",28.6503830700594
"X878",28.8347125018686
"X879",28.3687780367669
"X880",27.0042256605954
"X881",25.7188768511729
"X882",25.0406019605922
"X883",24.5613958306791
"X884",24.1627772973248
"X885",23.2173575371917
"X886",23.4718537111348
"X887",23.8009838173414
"X888",23.8495412140934
"X889",24.2313104391382
"X890",24.4808949126789
"X891",24.2456480603346
"X892",24.0979654458196
"X893",23.9161537023571
"X894",23.2402231341793
"X895",23.0220831206432
"X896",21.9489693621208
"X897",21.6492548418934
"X898",22.0472519230737
"X899",21.714295320929
"X900",21.0975122576687
"X901",20.7576811110415
"X902",20.8649276958648
"X903",21.4218591506184
"X904",21.969779865855
"X905",22.0636241472388
"X906",22.4114571218465
"X907",21.3683493116249
"X908",20.6277369669565
"X909",20.9243199066144
"X910",20.1427363505678
"X911",19.0953846320989
"X912",18.4943948151543
"X913",18.346884091797
"X914",18.695669868788
"X915",18.5476898248359
"X916",18.4596891188335
"X917",19.4616926195221
"X918",19.5438353292398
"X919",19.5474972255857
"X920",19.1950632019577
"X921",18.8541345425234
"X922",17.560585957893
"X923",17.6141665702041
"X924",18.0688475856171
"X925",16.9473926586823
"X926",16.3016898796193
"X927",16.0390424114841
"X928",16.1775246823817
"X929",15.8055869452024
"X930",16.4181612542138
"X931",16.4639914812618
"X932",15.9701140793784
"X933",15.1734894234334
"X934",15.3172790125209
"X935",15.5896046326178
"X936",14.326303352319
"X937",14.451518270215
"X938",14.9369903762108
"X939",14.5012679627796
"X940",14.0222818924716
"X941",15.2719459695176
"X942",15.2463084523334
"X943",13.0061810461331
"X944",12.0357504964861
"X945",11.7297849140595
"X946",12.29427691386
"X947",12.2604696854604
"X948",12.414894701763
"X949",13.9930461137943
"X950",14.0525984970524
"X951",13.927703045447
"X952",15.2567067831965
"X953",16.5107762732318
"X954",15.2289323392729
"X955",13.8961640884952
"X956",12.1298243662556
"X957",11.2369947193157
"X958",11.1524219872306
"X959",10.3481865229526
"X960",10.632570456918
"X961",10.808993355821
"X962",10.3882675285539
"X963",10.4231709287464
"X964",12.3323120502276
"X965",14.0363665371902
"X966",14.9453227182338
"X967",14.2792276782448
"X968",13.0406698423086
"X969",13.6644205416292
"X970",14.0728392091317
"X971",12.2836557691244
"X972",10.43394752162
"X973",10.3016673469506
"X974",10.0997517193974
"X975",10.1079654753623
"X976",10.5845972642114
"X977",10.8190524548571
"X978",9.6052530539836
"X979",8.15724404070576
"X980",8.29705026266002
"X981",10.6625829570191
"X982",11.1835683241891
"X983",9.62474038893193
"X984",9.00920828084781
"X985",9.63691372661526
"X986",9.74650882855961
"X987",11.0629999784514
"X988",12.7831137360669
"X989",12.5655687799742
"X990",12.7514430170409
"X991",11.6396915603926
"X992",11.4261534102533
"X993",12.6759429810032
"X994",12.9193131821272
"X995",10.3887989983745
"X996",2.80300335934148
"X997",9.18797588467971
"X998",12.3635069629548
"X999",20.3076136993457
"X1000",26.3769557474184
"X1001",28.5002165939167
"X1002",29.4272223162963
"X1003",28.9237115667049
"X1004",24.5952038617503
"X1005",17.5077503215117
"X1006",9.92649269153029
"X1007",8.63799939517912
"X1008",6.56869939326489
"X1009",10.0065830968955
"X1010",10.0513626624184
"X1011",10.3520836713561
"X1012",10.7684871982951
"X1013",11.0677710667081
"X1014",11.6838413230107
"X1015",11.7886664005494
"X1016",12.1135710337625
"X1017",12.1055136750105
"X1018",11.7876461706877
"X1019",11.3935723996717
"X1020",11.1745943034093
"X1021",11.033850403962
"X1022",10.9448619403343
"X1023",10.508202813176
"X1024",9.94837471638258
"X1025",9.67060696302035
"X1026",9.46865771348938
"X1027",9.4986605509847
"X1028",10.3578469986752
"X1029",11.007957124454
"X1030",11.436318893711
"X1031",11.4673505301561
"X1032",11.3324000311924
"X1033",11.356182309226
"X1034",10.8279188874438
"X1035",10.4560337098126
"X1036",10.096368988062
"X1037",10.1599242680066
"X1038",9.79714112221872
"X1039",10.1267298188838
"X1040",10.136902011676
"X1041",10.4458227500709
"X1042",10.7156130866926
"X1043",10.7479286539378
"X1044",11.1836315907848
"X1045",11.2557089824502
"X1046",11.1915838573433
"X1047",11.2524080186035
"X1048",10.7686051422617
"X1049",10.9283229245516
"X1050",10.6588233807131
"X1051",10.1834358699484
"X1052",9.94179710034639
"X1053",9.90679394265611
"X1054",10.0245973882443
"X1055",10.5512626164615
"X1056",10.8476776611559
"X1057",11.1440525534145
"X1058",11.2137027030421
"X1059",10.5597433859246
"X1060",10.8584592058584
"X1061",10.5103051376252
"X1062",10.265211577931
"X1063",10.2880665509599
"X1064",10.5962430707478
"X1065",10.8817711826621
"X1066",11.0497936712002
"X1067",10.7146242373391
"X1068",10.5247024501366
"X1069",10.3406570524771
"X1070",10.346150140533
"X1071",10.3008783117509
"X1072",9.95543980984062
"X1073",9.80644679394631
"X1074",9.6662337936913
"X1075",9.98053769969007
"X1076",10.5310525057279
"X1077",10.4338425839937
"X1078",10.4973603826446
"X1079",10.5083477025856
"X1080",10.5390295118838
"X1081",10.5775969830949
"X1082",9.90506612764726
"X1083",9.52815990627541
"X1084",9.22605485195687
"X1085",8.60355324547967
"X1086",8.06661604136677
"X1087",7.76619051141089
"X1088",7.6272729616628
"X1089",7.71461547477039
"X1090",7.89580064161413
"X1091",8.14237333439217
"X1092",8.69397291176449
"X1093",8.5503956049204
"X1094",8.7884101139625
"X1095",9.10889728669931
"X1096",9.02704824160625
"X1097",8.82061429099185
"X1098",8.2825668691064
"X1099",8.27148363806437
"X1100",8.13934503094641
"X1101",7.94803667242757
"X1102",7.47589258317017
"X1103",7.40341573501702
"X1104",7.27105414117592
"X1105",7.0636643173625
"X1106",7.53311123533411
"X1107",7.62604462790064
"X1108",7.84356499507223
"X1109",8.1078702098652
"X1110",8.14772714996244
"X1111",8.14104210320547
"X1112",8.12698989694219
"X1113",8.00911538633373
"X1114",7.71338447963053
"X1115",7.32473603861788
"X1116",6.88444397756514
"X1117",6.7504583572066
"X1118",6.58236603399336
"X1119",6.93757053099431
"X1120",7.13705661075486
"X1121",6.91024279715876
"X1122",6.8765357914473
"X1123",7.18886173060203
"X1124",7.63579454238321
"X1125",7.80865485942925
"X1126",7.8989639122231
"X1127",7.608984191201
"X1128",7.00823056295093
"X1129",6.38088464323684
"X1130",6.32609331340734
"X1131",6.03584214010046
"X1132",5.72725177718907
"X1133",5.33162638969212
"X1134",5.5455414641852
"X1135",5.57889638688631
"X1136",5.80893027708776
"X1137",6.51878701839057
"X1138",6.42735837562827
"X1139",6.51013287852207
"X1140",6.4640036254196
"X1141",6.20102015720288
"X1142",5.9419441488566
"X1143",5.69201497502118
"X1144",5.59885181029733
"X1145",5.80245434679491
"X1146",5.71226371487497
"X1147",6.15338126031214
"X1148",6.95996275326265
"X1149",7.13231789037365
"X1150",7.41145187093183
"X1151",7.45313452173189
"X1152",7.28241681580433
"X1153",6.7913773258408
"X1154",6.15971397284138
"X1155",5.95621318266003
"X1156",5.7554133021403
"X1157",5.59006129142779
"X1158",5.49637996874224
"X1159",5.6636000616548
"X1160",5.72029849220334
"X1161",5.37269087446711
"X1162",5.29927453982751
"X1163",5.18741436079322
"X1164",5.33488505206574
"X1165",5.38005842483007
"X1166",5.43415038204283
"X1167",5.47490878112244
"X1168",5.75108536852556
"X1169",5.89535580046848
"X1170",5.83040438849048
"X1171",5.81848024062072
"X1172",6.02405989329309
"X1173",6.00613053048422
"X1174",5.85354491536188
"X1175",5.85014084800026
"X1176",5.89152706343128
"X1177",5.77174316273172
"X1178",5.71183485542335
"X1179",5.96878683982743
"X1180",5.99029853121624
"X1181",5.93524001353276
"X1182",5.91306070680227
"X1183",5.80756272921534
"X1184",5.7422451464048
"X1185",5.63358444387049
"X1186",5.74635138788605
"X1187",5.88622802487321
"X1188",5.85724921865905
"X1189",5.81762305598822
"X1190",6.07300956608155
"X1191",6.0056828048419
"X1192",6.07401897366997
"X1193",6.20173327576807
"X1194",6.21808922864674
"X1195",6.2218702344021
"X1196",6.11910753426608
"X1197",6.21046036238062
"X1198",6.18953494379178
"X1199",5.87058147278039
"X1200",6.71355449322044
"X1201",6.75600621977537
"X1202",7.05136544041292
"X1203",7.20386143535078
"X1204",7.00682643663992
"X1205",6.67085032624581
"X1206",6.8647105104373
"X1207",6.81034524266643
"X1208",6.40896073803713
"X1209",6.65345675412944
"X1210",6.55662757551836
"X1211",6.47972262280739
"X1212",6.80329302377865
"X1213",6.96207021902054
"X1214",7.22391983200012
"X1215",7.20869494431456
"X1216",7.00645773605101
"X1217",7.47371123021824
"X1218",7.68919040057426
"X1219",7.51890344195039
"X1220",7.34733241866613
"X1221",7.54005571244419
"X1222",7.80983871849936
"X1223",8.20862982823058
"X1224",8.56787725217158
"X1225",8.98437854797577
"X1226",9.16686863246606
"X1227",9.07721433207758
"X1228",9.07002600974489
"X1229",9.21906383468465
"X1230",9.18649766806261
"X1231",8.69144346476706
"X1232",8.5331386197646
"X1233",8.15474440407844
"X1234",7.76720801122382
"X1235",7.67489336646552
"X1236",7.49671892877219
"X1237",7.3521691829923
"X1238",7.36847376685344
"X1239",7.39591392657272
"X1240",7.6144763797788
"X1241",7.92882264937457
"X1242",7.84775806074804
"X1243",8.0018268907352
"X1244",8.0241689718981
"X1245",8.04427976609892
"X1246",8.12692630843959
"X1247",7.8616358289201
"X1248",7.62250604561235
"X1249",7.40648304154753
"X1250",7.34173669634432
"X1251",7.2542395147523
"X1252",6.83811891892303
"X1253",6.53053732393509
"X1254",6.30298338383512
"X1255",6.03277933726521
"X1256",5.99860628475008
"X1257",5.98900729609337
"X1258",6.05251304718774
"X1259",6.13897270020062
"X1260",6.01630220045943
"X1261",6.12791335796921
"X1262",6.60992055572109
"X1263",6.65192876327587
"X1264",6.85035545430439
"X1265",6.67760158670754
"X1266",6.64290899748634
"X1267",6.41983800241318
"X1268",6.55061717429268
"X1269",6.61248510078688
"X1270",6.51850456011886
"X1271",6.89766901884642
"X1272",6.892187324142
"X1273",6.9520846388373
"X1274",7.01400157414102
"X1275",7.04983815176834
"X1276",6.67620699076243
"X1277",6.8378929102744
"X1278",6.90947852073808
"X1279",6.90681677733991
"X1280",6.99031951650406
"X1281",6.80236569647044
"X1282",7.13167908744367
"X1283",7.56416800090229
"X1284",7.79118876445775
"X1285",7.8840099799558
"X1286",8.06176711453836
"X1287",7.84373658190163
"X1288",7.54698030705931
"X1289",7.57113431485204
"X1290",7.68599703658585
"X1291",7.86363927974353
"X1292",7.97496089512192
"X1293",7.82483773933984
"X1294",7.70937822154847
"X1295",7.666517021363
"X1296",7.48913623336056
"X1297",7.53912955173996
"X1298",7.69211393246645
"X1299",7.74436633784421
"X1300",8.05993086640254
"X1301",8.61725872127072
"X1302",8.86918375302654
"X1303",8.93453176016208
"X1304",9.02418607644347
"X1305",8.85477440850886
"X1306",8.55511792301653
"X1307",8.12770499961105
"X1308",7.85655056988992
"X1309",7.59372244593068
"X1310",7.00005796671679
"X1311",6.5179818732032
"X1312",6.36072445719679
"X1313",6.14633116579059
"X1314",5.88477433017318
"X1315",5.93429304000274
"X1316",6.06722281247508
"X1317",6.2770073113696
"X1318",6.34230633107047
"X1319",6.61643327862175
"X1320",6.77602593886782
"X1321",6.77288975100713
"X1322",6.63652595982066
"X1323",6.34720419349538
"X1324",6.28484859738591
"X1325",6.20712288711014
"X1326",6.00051704028704
"X1327",5.88469076956486
"X1328",5.74903534246445
"X1329",5.48038973064214
"X1330",5.3050556910169
"X1331",5.40869472481443
"X1332",5.48760821831511
"X1333",5.61121970193323
"X1334",5.55816727396991
"X1335",6.01646605264516
"X1336",6.62638294541195
"X1337",6.94200984548059
"X1338",7.04021141945835
"X1339",6.74591564309142
"X1340",6.13716474611418
"X1341",5.37254770509724
"X1342",5.78577388081345
"X1343",6.32471039927348
"X1344",6.99787368479404
"X1345",7.89928242401067
"X1346",8.51114221384113
"X1347",8.9855288417363
"X1348",9.38614530050746
"X1349",9.64666002711733
"X1350",9.93559488132959
"X1351",10.1325050873657
"X1352",10.1528871908082
"X1353",9.99956926088337
"X1354",9.88537733353745
"X1355",9.83109370969229
"X1356",9.61167678903135
"X1357",9.15735305706488
"X1358",8.79670160678858
"X1359",8.77159349793593
"X1360",8.53474073651216
"X1361",9.23390075621292
"X1362",10.4127830541751
"X1363",11.3874084417745
"X1364",12.8682969785339
"X1365",14.3221922535104
"X1366",15.9989213233774
"X1367",17.8936140226819
"X1368",19.7845814601512
"X1369",21.2114849816809
"X1370",22.3204968668145
"X1371",24.2577668294034
"X1372",26.1429791006795
"X1373",28.209174131701
"X1374",30.7852032204066
"X1375",33.0259360194224
"X1376",35.0021889008965
"X1377",37.3133943086462
"X1378",39.9193414920958
"X1379",42.5782117304872
"X1380",44.7320703074149
"X1381",46.7255136772958
"X1382",48.578901042159
"X1383",50.1173945183432
"X1384",50.6183107140404
"X1385",50.5801274389526
"X1386",50.3698593382123
"X1387",49.2714482917301
"X1388",48.1517040429332
"X1389",46.1701034997192
"X1390",44.0376758506245
"X1391",41.6146179185458
"X1392",39.5596567321839
"X1393",37.1310522376754
"X1394",35.4251508094717
"X1395",33.5816000602184
"X1396",31.8566343852468
"X1397",30.5673330817204
"X1398",29.7551770501742
"X1399",28.892345948829
"X1400",28.4172115808583
"X1401",28.2204806898285
"X1402",27.9400603058871
"X1403",27.8235724195793
"X1404",27.6397230723115
"X1405",27.397331811938
"X1406",30.0104427751836
"X1407",30.9268582722264
"X1408",30.3186169379408
"X1409",27.4701281699472
"X1410",22.7084108616734
"X1411",17.8838164599571
"X1412",14.0632761231715
"X1413",9.28258882429255
"X1414",11.6364095600798
"X1415",18.6876222549475
"X1416",28.1918572279554
"X1417",36.5934853469058
"X1418",43.6595298470328
"X1419",48.6985955955029
"X1420",51.8279196643897
"X1421",53.2989604639574
"X1422",52.9604301973511
"X1423",50.9852231565661
"X1424",47.8735534043764
"X1425",44.0507478437558
"X1426",40.1477624918504
"X1427",36.1186976250011
"X1428",32.357361510298
"X1429",28.9968027510808
"X1430",25.890764416484
"X1431",22.9881633264554
"X1432",20.9069073252317
"X1433",19.1533881642373
"X1434",17.2165207900492
"X1435",15.5790251358812
"X1436",13.9949896978606
"X1437",12.5696237300414
"X1438",11.3003008915091
"X1439",10.1011888392309
"X1440",9.32859580203251
"X1441",8.53380224101233
"X1442",7.93907200397611
"X1443",8.33278766648744
"X1444",8.34811468750243
"X1445",8.05731333885103
"X1446",8.18826051232089
"X1447",7.82758430945541
"X1448",7.02187430340213
"X1449",6.0885306534022
"X1450",5.2168472362739
"X1451",4.46500000417018
"X1452",3.70908797806209
"X1453",2.90198274622571
"X1454",2.79264248126176
"X1455",2.83912317781578
"X1456",3.05442160278202
"X1457",3.04936103894636
"X1458",3.27577834909435
"X1459",3.48044043722096
"X1460",4.40975252518704
"X1461",5.10459225919131
"X1462",5.54918146697157
"X1463",6.13698439798522
"X1464",6.96590176880103
"X1465",7.41642033817719
"X1466",8.12192553855132
"X1467",8.52788764193671
"X1468",8.65728102434839
"X1469",8.97215532573777
"X1470",8.85725168376813
"X1471",9.29604114653592
"X1472",9.5534526295634
"X1473",9.62056035588811
"X1474",9.77388125270141
"X1475",10.0536637086889
"X1476",10.4824688365748
"X1477",10.7698804657736
"X1478",10.7563737399658
"X1479",10.6156881868581
"X1480",10.8473198888116
"X1481",10.8498885398686
"X1482",10.8850604280324
"X1483",10.6974796126851
"X1484",10.4149404289137
"X1485",10.2010321403076
"X1486",9.94126830992825
"X1487",9.99162073545921
"X1488",9.80203218193606
"X1489",9.35341777375367
"X1490",8.87208237628218
"X1491",8.75323914823552
"X1492",8.6049764120955
