"","Overall"
"X477",11.4908874956419
"X478",13.3528551801832
"X479",13.3108688364749
"X480",12.4118348743387
"X481",12.7163719061441
"X482",12.9468380999316
"X483",14.0782214360996
"X484",14.9601384446154
"X485",15.843471222188
"X486",15.2212260066474
"X487",13.7243801063135
"X488",13.8222381860384
"X489",15.1350311006203
"X490",16.264636767165
"X491",17.2364292868147
"X492",17.3789923552099
"X493",17.8392397144539
"X494",16.95228656841
"X495",16.7843809735677
"X496",18.5171520486617
"X497",19.0823856727195
"X498",18.7601435681142
"X499",18.0511534944005
"X500",17.7916531942517
"X501",18.2881357541331
"X502",19.0255337695399
"X503",19.5654969770981
"X504",20.0498550398165
"X505",19.3047205153107
"X506",18.7252128922628
"X507",18.6023894893458
"X508",18.8292624659708
"X509",18.5461263076378
"X510",17.9915590909628
"X511",18.2620422256361
"X512",18.6300890561783
"X513",19.3437625604698
"X514",20.4248251723095
"X515",20.7451660813573
"X516",21.0411208915012
"X517",21.5036293968869
"X518",21.9586801351514
"X519",23.1610116843253
"X520",23.7382449767834
"X521",24.6577410716862
"X522",25.7174931974224
"X523",26.3819032756723
"X524",27.8628421858946
"X525",28.2900281880556
"X526",28.2043123826646
"X527",27.9716340075473
"X528",28.4222462961425
"X529",29.216650116555
"X530",31.3295474136022
"X531",32.7761590313127
"X532",34.6407369789648
"X533",36.6541364279807
"X534",37.7241031585682
"X535",39.6583752509271
"X536",41.1007967139133
"X537",41.8695119202358
"X538",43.2315006264587
"X539",44.5420953010343
"X540",44.5303498546196
"X541",45.9618649994385
"X542",47.3241544726825
"X543",47.9986518804119
"X544",49.581879437029
"X545",51.0659637106474
"X546",53.25192604992
"X547",54.2699385068184
"X548",55.6576410005517
"X549",58.0808101002067
"X550",60.0916665037446
"X551",61.179093998581
"X552",62.6811087825445
"X553",65.2505251782021
"X554",66.5546363664166
"X555",68.2225961151581
"X556",70.3065758969816
"X557",72.5454835493817
"X558",73.729753020945
"X559",75.3861832740727
"X560",76.622924892767
"X561",77.5760341267076
"X562",77.2651272455284
"X563",77.3429174852792
"X564",78.9226091531252
"X565",80.0905956902211
"X566",80.3020763414075
"X567",80.5585357067364
"X568",80.2307799866204
"X569",80.1326293853292
"X570",80.1199970572769
"X571",80.0214215977933
"X572",79.6967765538528
"X573",79.4072730777399
"X574",78.9091239237094
"X575",79.023030045284
"X576",79.0834944044058
"X577",78.621496471595
"X578",78.8494447324548
"X579",79.3511645288865
"X580",79.0142875759967
"X581",79.0267000238823
"X582",78.7922955476787
"X583",78.3453644801409
"X584",78.7318985432339
"X585",79.1920089970502
"X586",78.8689693131216
"X587",78.3067156342184
"X588",78.0552449828737
"X589",77.4233960794773
"X590",77.6341892999368
"X591",76.8648552773417
"X592",75.5528442475392
"X593",74.1171938129878
"X594",73.0479247304053
"X595",72.2296527880516
"X596",71.3644675631424
"X597",70.1959234532731
"X598",69.2613458744571
"X599",68.5124691262592
"X600",66.70523595951
"X601",65.7627840169327
"X602",65.276075161554
"X603",62.9436221411577
"X604",60.727040766158
"X605",59.4142902044056
"X606",58.1198135337807
"X607",56.2447243555137
"X608",54.6611947370247
"X609",52.8365371876828
"X610",51.4438434939339
"X611",49.501270350528
"X612",47.5895495525973
"X613",45.0723319875022
"X614",42.5958506367604
"X615",40.031164692076
"X616",38.3937486090777
"X617",36.6281063456789
"X618",34.5454447540019
"X619",32.6417580225467
"X620",32.0466195279781
"X621",32.5029050253835
"X622",31.8359584716226
"X623",31.5790813026712
"X624",30.2091930514702
"X625",30.6269433378546
"X626",31.0456951137998
"X627",30.9951762957044
"X628",31.8208504866549
"X629",32.1411257461132
"X630",31.4825793358505
"X631",32.0447740054893
"X632",33.5955906491809
"X633",33.6506098940024
"X634",33.8874315279858
"X635",33.2733814640279
"X636",33.26373293972
"X637",33.4941031842607
"X638",32.3390244167762
"X639",32.2658056702771
"X640",31.9410442359115
"X641",31.5484891576541
"X642",30.9990366296775
"X643",30.4001999107721
"X644",29.6216208232201
"X645",29.2858936128442
"X646",28.7724196386433
"X647",28.9532405558385
"X648",28.8132983707946
"X649",28.2014823041894
"X650",28.2323896645184
"X651",28.0449151082086
"X652",27.4357311469893
"X653",27.8995798305609
"X654",27.8969738139489
"X655",27.4706663041682
"X656",27.4763139675967
"X657",27.4238116653446
"X658",28.0803303490649
"X659",27.348995254096
"X660",28.064961111044
"X661",29.3826859552264
"X662",30.2805378076987
"X663",29.4865397497125
"X664",28.6266442546482
"X665",28.2778171459129
"X666",28.1588275663396
"X667",28.0581357980713
"X668",28.0993949669843
"X669",28.2818339764126
"X670",27.5680146094751
"X671",27.4272301584529
"X672",27.7505144646728
"X673",28.7314476054803
"X674",28.503292691404
"X675",27.2252859024513
"X676",27.1642767853813
"X677",27.6866117953038
"X678",27.4127211140705
"X679",27.5498051138931
"X680",27.5375182412154
"X681",27.9884555516018
"X682",27.2354688217082
"X683",26.0281016343597
"X684",25.7292889149896
"X685",25.0678312398567
"X686",23.6658467099681
"X687",24.1625572998225
"X688",24.8030276617912
"X689",25.2810218965785
"X690",25.0730102593696
"X691",25.0937044936883
"X692",25.4236087537102
"X693",25.5883694413032
"X694",25.2751468225517
"X695",25.0378215757666
"X696",24.4896933074701
"X697",23.0675656204634
"X698",23.0002376108303
"X699",23.3463786149405
"X700",23.2245058229625
"X701",22.5579086232932
"X702",21.8585948535314
"X703",20.5664874166012
"X704",21.2512513632238
"X705",21.3254251857301
"X706",22.043211524159
"X707",22.0151598799073
"X708",20.5348941723137
"X709",20.2465779211999
"X710",19.9168168082815
"X711",19.0515153044025
"X712",19.2216680799261
"X713",17.6038045227277
"X714",16.6598429562452
"X715",17.315978583083
"X716",16.6846901811042
"X717",17.370512878858
"X718",17.4836534858487
"X719",16.6544660045456
"X720",16.1413832266701
"X721",15.2760905768845
"X722",15.4740038715743
"X723",15.8116865610715
"X724",13.6870051940099
"X725",13.3785131773513
"X726",13.4853814491203
"X727",13.1945500188053
"X728",13.0936328212402
"X729",12.2140268889309
"X730",12.0469439970927
"X731",10.8832773088309
"X732",10.3259752315186
"X733",10.7929336566978
"X734",11.3714496309809
"X735",11.3839310148356
"X736",11.8310895982116
"X737",12.1495203306317
"X738",12.6882435595473
"X739",13.1128386894877
"X740",13.3519661288417
"X741",14.0471000297085
"X742",14.3744257651378
"X743",14.7177521872541
"X744",15.1274262308913
"X745",15.6435123863668
"X746",15.8033429520267
"X747",16.3760245954703
"X748",16.770510606955
"X749",17.3317916838085
"X750",17.7299540552526
"X751",17.9508856690024
"X752",18.5101754702323
"X753",19.0159260889319
"X754",19.5056473809757
"X755",19.9789065621718
"X756",20.4014758877907
"X757",20.5004548692264
"X758",20.5135419416078
"X759",20.7879530387391
"X760",21.5005981567544
"X761",21.9098156450778
"X762",22.1566403977891
"X763",22.8081426967917
"X764",23.4262981185628
"X765",23.8141552045409
"X766",24.5780564475839
"X767",25.0450682604798
"X768",25.6496111598176
"X769",25.8356838705298
"X770",26.2417730365091
"X771",26.8005401298229
"X772",27.1724636569128
"X773",27.2948153556862
"X774",27.8189113440902
"X775",28.3937354317568
"X776",28.3183951717143
"X777",28.8487465696706
"X778",29.1415710312651
"X779",29.5047494803707
"X780",29.9752250071761
"X781",30.5405064017093
"X782",30.9832075283093
"X783",31.2151882370407
"X784",31.4298058948037
"X785",31.9431894892563
"X786",32.4551719229671
"X787",32.52148260001
"X788",32.7223833017964
"X789",32.8870694327635
"X790",32.9572654595507
"X791",32.9737312208398
"X792",33.4253715659569
"X793",33.5715739053856
"X794",33.8501904224375
"X795",33.9853035157238
"X796",34.5049382473359
"X797",34.7561019351886
"X798",34.6560419791635
"X799",34.7046606132503
"X800",34.7904369254229
"X801",34.8810378525453
"X802",34.5896702656456
"X803",34.8654776533322
"X804",34.9956752036567
"X805",35.1764876204581
"X806",35.171697999638
"X807",35.6097011733092
"X808",35.64747172471
"X809",35.2418378168582
"X810",35.2054938127586
"X811",35.2054974942914
"X812",35.3451966632733
"X813",35.2726066852581
"X814",35.4271024859697
"X815",35.7433771829798
"X816",35.6786570713358
"X817",35.6732264503198
"X818",36.0000114367438
"X819",35.8809180313929
"X820",35.6987011104775
"X821",35.509170138485
"X822",35.1579583095378
"X823",34.9002169508519
"X824",34.8213654997059
"X825",34.6856947978981
"X826",34.493606571771
"X827",34.1941669145525
"X828",34.0429625872039
"X829",34.070369195928
"X830",34.0253853582214
"X831",34.3647049378489
"X832",34.2414564137862
"X833",33.9355747663462
"X834",33.4871984090601
"X835",33.5433524170752
"X836",33.4223961535868
"X837",32.9325427954275
"X838",32.4319145667401
"X839",32.1473423328446
"X840",31.8190504329901
"X841",31.7343528176332
"X842",31.7449293040361
"X843",31.5856327467445
"X844",31.3316716218971
"X845",30.9975933689096
"X846",30.795666861026
"X847",30.770357513309
"X848",30.282940744841
"X849",29.8565162541061
"X850",29.7342780735698
"X851",29.3953291794118
"X852",29.1603486306811
"X853",28.4560125401441
"X854",28.0996316069042
"X855",27.7925820277044
"X856",27.6590876989418
"X857",27.2570088364096
"X858",27.0880881084384
"X859",26.6315886679157
"X860",26.3431058609448
"X861",26.5489634429666
"X862",26.5294200040709
"X863",26.4301896822827
"X864",25.8661567023756
"X865",25.632258595586
"X866",25.4568873659068
"X867",25.2384907503148
"X868",24.7185594748246
"X869",24.1920895686383
"X870",23.6550750964657
"X871",23.4395315443281
"X872",23.6079379925583
"X873",23.0162556247453
"X874",22.6567789030777
"X875",22.3036697224335
"X876",22.2169473263268
"X877",22.2211070654123
"X878",22.0511802482334
"X879",21.4252862896288
"X880",20.6692364463214
"X881",20.2413007129595
"X882",20.1348106856845
"X883",20.3052032704354
"X884",19.7605572320197
"X885",19.2759542845552
"X886",19.0919803860434
"X887",19.0651565761627
"X888",18.7644125775893
"X889",18.6240411162068
"X890",18.3536116533227
"X891",17.7500648525679
"X892",17.385664937124
"X893",16.984360869526
"X894",16.848532196169
"X895",16.5616537867702
"X896",16.1853614966588
"X897",16.1168536623367
"X898",16.4760476545593
"X899",15.9524414521329
"X900",15.4557292510253
"X901",15.0074873658727
"X902",14.9517413050006
"X903",14.8958417515262
"X904",14.8303645345874
"X905",14.6083123403834
"X906",14.4472567296722
"X907",13.900721914898
"X908",13.4711972503901
"X909",13.5687067576401
"X910",13.0111663621392
"X911",12.0171466158157
"X912",11.201427205789
"X913",10.9901361293308
"X914",10.9605222867006
"X915",10.9315340397765
"X916",10.822842141897
"X917",11.0665514540841
"X918",10.6220131063915
"X919",10.3507641241647
"X920",10.4205209445101
"X921",10.1377540525459
"X922",9.46904749161297
"X923",9.24703645437891
"X924",8.97312563898796
"X925",8.37551505301909
"X926",8.12169844658695
"X927",8.32777914894456
"X928",8.67382599946716
"X929",8.38386245203955
"X930",8.20979802755822
"X931",8.37337173370622
"X932",7.81196623942826
"X933",7.53499653813448
"X934",7.57858022390031
"X935",7.47945087549342
"X936",6.87520043040042
"X937",6.75967036473167
"X938",6.59741536391972
"X939",6.59344986691179
"X940",6.70907996562918
"X941",6.65086258886598
"X942",6.43909314227625
"X943",7.44922233978494
"X944",7.55667871225375
"X945",7.703741333601
"X946",7.64578894955025
"X947",7.87545416802453
"X948",7.33603052279175
"X949",5.85338712343159
"X950",5.30074105362047
"X951",5.22428590361477
"X952",5.40951361540994
"X953",5.19041160052485
"X954",5.24858399298612
"X955",5.23026766594092
"X956",6.2995300098083
"X957",7.3466719816843
"X958",7.72530861092448
"X959",7.02260293328795
"X960",6.62257950247679
"X961",5.30813280605685
"X962",6.28227247148583
"X963",6.49633892056845
"X964",4.9674054876971
"X965",5.46497314529241
"X966",5.13939468467229
"X967",4.97249296492285
"X968",5.72113812236427
"X969",6.02275768106186
"X970",6.62382347001914
"X971",7.671444982687
"X972",6.76839963204687
"X973",7.38525269691237
"X974",7.54858150073594
"X975",7.12960383939398
"X976",6.43608898672024
"X977",6.19648492664362
"X978",8.21637400573511
"X979",8.95233200641311
"X980",10.8990160402513
"X981",11.6322171412386
"X982",10.5892216233031
"X983",9.35399752209715
"X984",8.51273246038944
"X985",7.77647798427447
"X986",6.74040098784491
"X987",5.37531099436692
"X988",5.24164575075516
"X989",4.81996159977187
"X990",5.67880939984817
"X991",7.6744636556619
"X992",9.39705685778767
"X993",9.22425759254387
"X994",10.0335128620693
"X995",10.5075216508087
"X996",13.4041321631178
"X997",15.8949283660477
"X998",16.2509760411071
"X999",25.987661063107
"X1000",33.5555620067976
"X1001",38.7032784572227
"X1002",41.1832458006028
"X1003",42.3579438848517
"X1004",41.4327499961307
"X1005",39.240180651863
"X1006",34.5053428444626
"X1007",28.8098717700138
"X1008",21.5796151396616
"X1009",11.8968270363532
"X1010",12.2171430395822
"X1011",11.5311303082664
"X1012",11.2750774681767
"X1013",11.9478286820876
"X1014",11.7990014412755
"X1015",12.3547454429151
"X1016",12.4243236776013
"X1017",13.1029316837908
"X1018",13.2098030730775
"X1019",13.5495285522175
"X1020",14.2871035183979
"X1021",14.6796235084184
"X1022",14.6319757012691
"X1023",13.8617500233486
"X1024",14.4636259797103
"X1025",14.9589929135027
"X1026",15.0657405436544
"X1027",15.3964150746387
"X1028",14.8276603221957
"X1029",14.3773805593245
"X1030",14.2608454079869
"X1031",14.7071975486426
"X1032",15.4324267042352
"X1033",15.2124211854691
"X1034",15.7640322246464
"X1035",16.4611947605551
"X1036",16.6931158003
"X1037",16.3268659728651
"X1038",16.7509435918131
"X1039",16.4119722316647
"X1040",15.8074326256306
"X1041",15.345903265486
"X1042",15.4710975088124
"X1043",16.7830501550727
"X1044",15.5483166564627
"X1045",16.5128319320721
"X1046",16.9987649299241
"X1047",17.3576544680125
"X1048",17.4683217712513
"X1049",17.3960052025176
"X1050",18.2549254668509
"X1051",17.7743188502559
"X1052",17.5807123915045
"X1053",17.4530362458556
"X1054",18.0533655741633
"X1055",17.8963808804436
"X1056",18.6581533314791
"X1057",17.7887704334624
"X1058",18.1126407852646
"X1059",18.3835469639703
"X1060",18.4226661994517
"X1061",19.1368331103628
"X1062",18.984178709914
"X1063",18.9515268014431
"X1064",18.8941509652679
"X1065",18.5502358324454
"X1066",19.1420298368094
"X1067",20.2478317777279
"X1068",19.9441407709366
"X1069",20.2546365980827
"X1070",20.0214857593539
"X1071",20.286967899055
"X1072",20.4253559654296
"X1073",20.5066704599206
"X1074",20.4713349617837
"X1075",19.9661503320777
"X1076",19.3461902446378
"X1077",19.8400868526585
"X1078",19.4732872417053
"X1079",19.1210910794923
"X1080",20.2516991818511
"X1081",20.4160609420861
"X1082",20.9146567986281
"X1083",21.1778925346437
"X1084",21.5685060242936
"X1085",22.2601895831526
"X1086",22.5435796375533
"X1087",21.8961707193145
"X1088",22.1924452648468
"X1089",21.2624726243594
"X1090",20.8317812218576
"X1091",21.1045522303438
"X1092",21.0250184308232
"X1093",20.6931103714356
"X1094",21.0809618000027
"X1095",20.8326694273321
"X1096",20.8269551182739
"X1097",21.3597262308192
"X1098",21.6938608041926
"X1099",21.5521022743272
"X1100",21.4672208472964
"X1101",21.0372135682464
"X1102",21.7312887823483
"X1103",22.2199186899596
"X1104",21.404771067989
"X1105",22.2664875067148
"X1106",21.7910755353702
"X1107",21.8174700785852
"X1108",22.0112620955989
"X1109",22.2805722383686
"X1110",21.8004048039497
"X1111",22.0855863982912
"X1112",20.9572821787302
"X1113",21.1163626813607
"X1114",21.7476588888265
"X1115",21.5606694500757
"X1116",21.7420774089797
"X1117",22.1047816980193
"X1118",22.5118645728554
"X1119",22.9069853439149
"X1120",23.2403722874367
"X1121",23.6241785113705
"X1122",24.2503335613502
"X1123",24.0293990886544
"X1124",23.7912583104082
"X1125",23.5114766101282
"X1126",23.4723447853544
"X1127",22.3938774572045
"X1128",22.2389424500809
"X1129",22.282176376439
"X1130",21.7113376576605
"X1131",21.7842428432873
"X1132",21.8299233838968
"X1133",22.4647251326977
"X1134",23.0483771794713
"X1135",23.5483375568104
"X1136",23.4096645432538
"X1137",23.4608471403617
"X1138",23.2411292184031
"X1139",23.4285904974803
"X1140",23.6446595886585
"X1141",23.4985718129087
"X1142",23.3970469842305
"X1143",23.72926104532
"X1144",23.7230318825389
"X1145",23.8325241749256
"X1146",24.1891589084511
"X1147",23.9037931142498
"X1148",23.6755195528427
"X1149",23.4511274080355
"X1150",23.5285744771004
"X1151",23.3517818075304
"X1152",23.5099224491971
"X1153",22.8286078282541
"X1154",23.4121699796774
"X1155",22.6945933546488
"X1156",21.8583984314216
"X1157",21.3066393519952
"X1158",21.1635954662882
"X1159",20.595520090796
"X1160",20.161689611321
"X1161",20.3850409526415
"X1162",20.7965240373579
"X1163",21.0091455373081
"X1164",20.9769267564322
"X1165",21.2009238155434
"X1166",21.0876748342137
"X1167",21.2226066864863
"X1168",21.1636252261129
"X1169",21.3876070372301
"X1170",21.1184703394034
"X1171",20.871446996349
"X1172",21.0243192038671
"X1173",20.7360473824355
"X1174",21.5521691549448
"X1175",21.840112824626
"X1176",21.9333522136679
"X1177",21.8161576768356
"X1178",21.9935792996552
"X1179",22.2080586652624
"X1180",22.4325077756758
"X1181",22.8648013664842
"X1182",23.1270996295865
"X1183",22.0758518785592
"X1184",20.5110256860038
"X1185",21.5274640545385
"X1186",21.1821551148509
"X1187",21.355815356722
"X1188",21.4725567066192
"X1189",21.5051169331718
"X1190",21.857305354301
"X1191",22.3723316609584
"X1192",22.4814973355794
"X1193",22.6030584810876
"X1194",22.5175903169096
"X1195",21.6711012878238
"X1196",21.7368774163981
"X1197",21.253935350579
"X1198",20.5125910865463
"X1199",19.9799981684724
"X1200",20.0174342834436
"X1201",20.4595447197897
"X1202",20.8502825836717
"X1203",20.8288822003619
"X1204",21.2048931274777
"X1205",21.5069155539236
"X1206",20.6063711581931
"X1207",20.550279492382
"X1208",20.9471702838015
"X1209",20.6226712505843
"X1210",19.9117727423265
"X1211",19.7775480753435
"X1212",19.6711037305139
"X1213",19.718880068046
"X1214",19.8762011846821
"X1215",21.0769514084442
"X1216",20.6685549873276
"X1217",19.639166838151
"X1218",20.1101572749034
"X1219",19.8701236374284
"X1220",19.9210590369878
"X1221",19.9217267144004
"X1222",19.8025634343072
"X1223",19.7445107595661
"X1224",19.5611857832716
"X1225",19.0860386292029
"X1226",18.9123247465292
"X1227",19.2190592730648
"X1228",18.89674401064
"X1229",18.8474823027717
"X1230",18.3475037715338
"X1231",18.6090529664407
"X1232",18.3036208372138
"X1233",18.6053146653545
"X1234",19.4812444516633
"X1235",18.8007767300031
"X1236",18.5055838296997
"X1237",18.1192771435919
"X1238",18.7399517507421
"X1239",18.0026165755648
"X1240",17.8515601087837
"X1241",18.1780169986173
"X1242",19.3122166846066
"X1243",18.9198459223911
"X1244",18.371722666474
"X1245",19.2818780784791
"X1246",18.5443584311832
"X1247",18.5587700107028
"X1248",19.1887164990053
"X1249",18.9445617721741
"X1250",17.6573324708806
"X1251",17.404272514909
"X1252",18.0326941704377
"X1253",18.2454053961515
"X1254",18.4527782747901
"X1255",18.1575009474556
"X1256",18.6923020280815
"X1257",18.111703695438
"X1258",17.7796078513738
"X1259",18.2903074432842
"X1260",17.813831874718
"X1261",18.3648011341763
"X1262",17.9529526501857
"X1263",17.9270281136043
"X1264",17.9253065790099
"X1265",18.3450209554594
"X1266",18.4459321111671
"X1267",18.3253947553328
"X1268",17.849460593538
"X1269",17.6062162875551
"X1270",17.7179752645664
"X1271",16.8493481116804
"X1272",17.5180209760266
"X1273",17.7363879279388
"X1274",17.5893834326823
"X1275",17.6966677388449
"X1276",18.1565389255495
"X1277",18.0466183284511
"X1278",17.9101620626015
"X1279",17.6424125588141
"X1280",17.4106172597626
"X1281",16.9807023599639
"X1282",16.0314745253862
"X1283",16.6212688625508
"X1284",16.9742275917484
"X1285",16.7213670371392
"X1286",15.9129093617672
"X1287",15.7003451408858
"X1288",16.5266624690109
"X1289",17.4144700908248
"X1290",17.6425003715848
"X1291",17.2705945329686
"X1292",16.9735205173218
"X1293",16.3442036915996
"X1294",17.1153032517579
"X1295",17.4960197875397
"X1296",16.8976978815172
"X1297",15.9312751763664
"X1298",15.4082019524549
"X1299",16.4839775615365
"X1300",16.8491082013118
"X1301",16.2182153540255
"X1302",15.6187086246806
"X1303",16.1520157685646
"X1304",15.7637267728686
"X1305",15.5020934547704
"X1306",15.2210060422992
"X1307",15.0868249014534
"X1308",14.7352589470292
"X1309",14.4145198512109
"X1310",14.7949109346262
"X1311",14.7933250638833
"X1312",14.4677764715761
"X1313",14.589274381133
"X1314",15.4397447897334
"X1315",15.5387121394502
"X1316",15.382428146468
"X1317",14.8647878496403
"X1318",15.1912498000021
"X1319",15.5297861393119
"X1320",15.859084735309
"X1321",16.0272910773324
"X1322",16.0125995185239
"X1323",15.7290813005586
"X1324",15.8790615536394
"X1325",16.1872099321233
"X1326",15.937519186592
"X1327",14.7037793107613
"X1328",13.8422096232841
"X1329",14.0094707973749
"X1330",14.0814515643428
"X1331",14.1820900364119
"X1332",14.5687995811902
"X1333",15.3087856061046
"X1334",15.1879567241505
"X1335",15.0700668095325
"X1336",15.3812784797291
"X1337",15.5733260134595
"X1338",15.0254015634903
"X1339",14.8440447074247
"X1340",15.8457533962796
"X1341",16.1416848508327
"X1342",16.8125933410672
"X1343",18.456840600285
"X1344",21.1369764162649
"X1345",24.268486345628
"X1346",25.9488100193873
"X1347",27.2909760625964
"X1348",28.1987691918044
"X1349",28.7441534731064
"X1350",29.0938794520621
"X1351",28.9070326244528
"X1352",27.0710043161228
"X1353",25.3380923386389
"X1354",23.7060888586758
"X1355",21.9472807383379
"X1356",21.7847921362195
"X1357",20.3341878723743
"X1358",18.405618650962
"X1359",16.9411825967917
"X1360",15.278072453058
"X1361",14.4952024886553
"X1362",15.5194324069232
"X1363",17.115628554616
"X1364",18.666882446088
"X1365",20.7741121778757
"X1366",23.0959743222817
"X1367",25.2832106616424
"X1368",27.7090179504013
"X1369",30.4450375539403
"X1370",33.4323116000629
"X1371",36.6234129103518
"X1372",39.6649056364486
"X1373",42.3663935870525
"X1374",45.2188686583169
"X1375",47.6528081277734
"X1376",49.7382947021916
"X1377",51.3455319808272
"X1378",52.205833428945
"X1379",52.5098328028606
"X1380",51.7819494842115
"X1381",49.7693356326904
"X1382",47.4438711944837
"X1383",43.6986378991951
"X1384",38.9020607484495
"X1385",33.3056577339177
"X1386",27.2490796156039
"X1387",20.3374279561176
"X1388",19.9420669564574
"X1389",22.1631878632431
"X1390",23.5903642116379
"X1391",25.4824622348519
"X1392",28.6264313006818
"X1393",31.5640147700629
"X1394",35.192336063999
"X1395",37.9826653372927
"X1396",41.293099927514
"X1397",43.2350915692689
"X1398",44.5520901045525
"X1399",45.9559076480337
"X1400",46.5353930981259
"X1401",46.0061587026884
"X1402",44.6235292805677
"X1403",42.6585831619023
"X1404",39.9296285452873
"X1405",37.7388667662662
"X1406",33.7652411392928
"X1407",29.8299287504248
"X1408",25.2038072590434
"X1409",25.1389257208903
"X1410",22.0072688261362
"X1411",16.0466659321823
"X1412",8.12149258245805
"X1413",8.10449873579576
"X1414",13.4688796737102
"X1415",26.0843260387065
"X1416",38.3956264395199
"X1417",49.4075111005511
"X1418",58.3823335693472
"X1419",64.5914307793281
"X1420",67.9163969346305
"X1421",68.4111385799789
"X1422",66.1379356283693
"X1423",61.6292364204678
"X1424",55.524866164183
"X1425",48.5328777930823
"X1426",41.3422874851836
"X1427",34.2091428305576
"X1428",33.7639292588806
"X1429",33.5454501741763
"X1430",32.4008841793087
"X1431",31.3779004742968
"X1432",30.2799112025847
"X1433",28.4730052369563
"X1434",26.4046619763489
"X1435",24.6687473782266
"X1436",22.9442517998301
"X1437",21.0094749251772
"X1438",19.0477632692361
"X1439",16.8699733894285
"X1440",14.8003507104907
"X1441",12.7333658458273
"X1442",11.6721947081817
"X1443",10.6131302259627
"X1444",8.80650764498785
"X1445",7.0020349309851
"X1446",5.44309113774529
"X1447",5.18499391995617
"X1448",4.72041312714697
"X1449",4.12694636812932
"X1450",3.58391670932616
"X1451",2.94558248816353
"X1452",4.10654610793744
"X1453",4.85457408430138
"X1454",5.0472715269069
"X1455",6.0810636081468
"X1456",7.4818570727036
"X1457",8.94048540545042
"X1458",8.90867883157505
"X1459",9.89905631101886
"X1460",11.471849183662
"X1461",12.1272714885184
"X1462",12.5222664202417
"X1463",13.7370140426095
"X1464",14.2103412739797
"X1465",13.86233848418
"X1466",14.0672172845375
"X1467",13.8866478160887
"X1468",13.5092825743592
"X1469",12.3742221755361
"X1470",12.2572564979862
"X1471",12.3750982857458
"X1472",12.2981585226044
"X1473",12.0753209901861
"X1474",12.5618014511227
"X1475",12.2215048763732
"X1476",11.7570638917421
"X1477",11.8225988326273
"X1478",12.0400005911638
"X1479",11.6826150655072
"X1480",11.7707703635912
"X1481",11.9498996291876
"X1482",11.4755297845016
"X1483",11.9976326796586
"X1484",12.1268250541672
"X1485",12.747806621892
"X1486",12.683804955393
"X1487",12.1378455130334
"X1488",11.645746895414
"X1489",11.9701695102739
"X1490",11.5816434203726
"X1491",11.3212117843633
"X1492",11.0732086610116
